"Date","Time (LST/LDT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2012/02/17","12:18","0.232","-","0.102"
"2012/02/17","12:24","0.199","-","0.068"
"2012/02/17","12:30","0.168","-","0.03"
"2012/02/17","12:36","0.139","-","0.007"
"2012/02/17","12:42","0.11","-","-0.04"
"2012/02/17","12:48","0.084","-","-0.054"
"2012/02/17","12:54","0.059","-","-0.083"
"2012/02/17","13:00","0.035","-","-0.114"
"2012/02/17","13:06","0.014","-","-0.148"
"2012/02/17","13:12","-0.007","-","-0.16"
"2012/02/17","13:18","-0.025","-","-0.175"
"2012/02/17","13:24","-0.042","-","-0.192"
"2012/02/17","13:30","-0.057","-","-0.204"
"2012/02/17","13:36","-0.07","-","-0.237"
"2012/02/17","13:42","-0.082","-","-0.24"
"2012/02/17","13:48","-0.092","-","-0.236"
"2012/02/17","13:54","-0.1","-","-0.248"
"2012/02/17","14:00","-0.107","-","-0.262"
"2012/02/17","14:06","-0.112","-","-0.277"
"2012/02/17","14:12","-0.116","-","-0.287"
"2012/02/17","14:18","-0.117","-","-0.293"
"2012/02/17","14:24","-0.117","-","-0.294"
"2012/02/17","14:30","-0.116","-","-0.295"
"2012/02/17","14:36","-0.113","-","-0.29"
"2012/02/17","14:42","-0.108","-","-0.29"
"2012/02/17","14:48","-0.102","-","-0.279"
"2012/02/17","14:54","-0.095","-","-0.276"
"2012/02/17","15:00","-0.086","-","-0.288"
"2012/02/17","15:06","-0.075","-","-0.243"
"2012/02/17","15:12","-0.063","-","-0.236"
"2012/02/17","15:18","-0.05","-","-0.213"
"2012/02/17","15:24","-0.036","-","-0.181"
"2012/02/17","15:30","-0.02","-","-0.18"
"2012/02/17","15:36","-0.003","-","-0.167"
"2012/02/17","15:42","0.015","-","-0.134"
"2012/02/17","15:48","0.034","-","-0.143"
"2012/02/17","15:54","0.054","-","-0.101"
"2012/02/17","16:00","0.075","-","-0.08"
"2012/02/17","16:06","0.097","-","-0.056"
"2012/02/17","16:12","0.119","-","-0.032"
"2012/02/17","16:18","0.143","-","0.004"
"2012/02/17","16:24","0.168","-","0.033"
"2012/02/17","16:30","0.193","-","0.049"
"2012/02/17","16:36","0.219","-","0.087"
"2012/02/17","16:42","0.246","-","0.108"
"2012/02/17","16:48","0.273","-","0.144"
"2012/02/17","16:54","0.301","-","0.181"
"2012/02/17","17:00","0.329","-","0.222"
"2012/02/17","17:06","0.359","-","0.254"
"2012/02/17","17:12","0.388","-","0.303"
"2012/02/17","17:18","0.419","-","0.336"
"2012/02/17","17:24","0.45","-","0.355"
"2012/02/17","17:30","0.481","-","0.403"
"2012/02/17","17:36","0.513","-","0.41"
"2012/02/17","17:42","0.545","-","0.465"
"2012/02/17","17:48","0.577","-","0.472"
"2012/02/17","17:54","0.61","-","0.518"
"2012/02/17","18:00","0.643","-","0.539"
"2012/02/17","18:06","0.677","-","0.567"
"2012/02/17","18:12","0.71","-","0.595"
"2012/02/17","18:18","0.744","-","0.653"
"2012/02/17","18:24","0.778","-","0.69"
"2012/02/17","18:30","0.812","-","0.743"
"2012/02/17","18:36","0.846","-","0.751"
"2012/02/17","18:42","0.879","-","0.758"
"2012/02/17","18:48","0.913","-","0.818"
"2012/02/17","18:54","0.946","-","0.835"
"2012/02/17","19:00","0.978","-","0.858"
"2012/02/17","19:06","1.011","-","0.914"
"2012/02/17","19:12","1.042","-","0.929"
"2012/02/17","19:18","1.073","-","0.98"
"2012/02/17","19:24","1.104","-","1.018"
"2012/02/17","19:30","1.133","-","1.018"
"2012/02/17","19:36","1.162","-","1.02"
"2012/02/17","19:42","1.189","-","1.062"
"2012/02/17","19:48","1.216","-","1.042"
"2012/02/17","19:54","1.241","-","1.062"
"2012/02/17","20:00","1.265","-","1.115"
"2012/02/17","20:06","1.288","-","1.126"
"2012/02/17","20:12","1.31","-","1.155"
"2012/02/17","20:18","1.33","-","1.189"
"2012/02/17","20:24","1.348","-","1.204"
"2012/02/17","20:30","1.365","-","1.213"
"2012/02/17","20:36","1.381","-","1.208"
"2012/02/17","20:42","1.395","-","1.22"
"2012/02/17","20:48","1.407","-","1.24"
"2012/02/17","20:54","1.418","-","1.269"
"2012/02/17","21:00","1.427","-","1.255"
"2012/02/17","21:06","1.435","-","1.275"
"2012/02/17","21:12","1.44","-","1.255"
"2012/02/17","21:18","1.444","-","1.262"
"2012/02/17","21:24","1.447","-","1.284"
"2012/02/17","21:30","1.447","-","1.278"
"2012/02/17","21:36","1.446","-","1.276"
"2012/02/17","21:42","1.444","-","1.282"
"2012/02/17","21:48","1.439","-","1.274"
"2012/02/17","21:54","1.433","-","1.275"
"2012/02/17","22:00","1.426","-","1.252"
"2012/02/17","22:06","1.417","-","1.244"
"2012/02/17","22:12","1.407","-","1.251"
"2012/02/17","22:18","1.395","-","1.251"
"2012/02/17","22:24","1.382","-","1.234"
"2012/02/17","22:30","1.368","-","1.232"
"2012/02/17","22:36","1.352","-","1.208"
"2012/02/17","22:42","1.336","-","1.205"
"2012/02/17","22:48","1.318","-","1.182"
"2012/02/17","22:54","1.299","-","1.151"
"2012/02/17","23:00","1.28","-","1.142"
"2012/02/17","23:06","1.26","-","1.14"
"2012/02/17","23:12","1.239","-","1.108"
"2012/02/17","23:18","1.218","-","1.107"
"2012/02/17","23:24","1.196","-","1.07"
"2012/02/17","23:30","1.174","-","1.039"
"2012/02/17","23:36","1.152","-","1.036"
"2012/02/17","23:42","1.13","-","1.019"
"2012/02/17","23:48","1.108","-","0.998"
"2012/02/17","23:54","1.086","-","0.977"
"2012/02/18","00:00","1.064","-","0.95"
"2012/02/18","00:06","1.042","-","0.928"
"2012/02/18","00:12","1.021","-","0.911"
"2012/02/18","00:18","1","-","0.878"
"2012/02/18","00:24","0.98","-","0.854"
"2012/02/18","00:30","0.96","-","0.85"
"2012/02/18","00:36","0.942","-","0.82"
"2012/02/18","00:42","0.923","-","0.799"
"2012/02/18","00:48","0.906","-","0.788"
"2012/02/18","00:54","0.89","-","0.757"
"2012/02/18","01:00","0.875","-","0.746"
"2012/02/18","01:06","0.86","-","0.723"
"2012/02/18","01:12","0.847","-","0.716"
"2012/02/18","01:18","0.835","-","0.695"
"2012/02/18","01:24","0.824","-","0.68"
"2012/02/18","01:30","0.814","-","0.669"
"2012/02/18","01:36","0.805","-","0.668"
"2012/02/18","01:42","0.798","-","0.653"
"2012/02/18","01:48","0.792","-","0.646"
"2012/02/18","01:54","0.787","-","0.647"
"2012/02/18","02:00","0.783","-","0.642"
"2012/02/18","02:06","0.781","-","0.657"
"2012/02/18","02:12","0.78","-","0.633"
"2012/02/18","02:18","0.781","-","0.652"
"2012/02/18","02:24","0.783","-","0.639"
"2012/02/18","02:30","0.786","-","0.657"
"2012/02/18","02:36","0.791","-","0.66"
"2012/02/18","02:42","0.797","-","0.672"
"2012/02/18","02:48","0.804","-","0.677"
"2012/02/18","02:54","0.813","-","0.698"
"2012/02/18","03:00","0.823","-","0.717"
"2012/02/18","03:06","0.834","-","0.709"
"2012/02/18","03:12","0.847","-","0.728"
"2012/02/18","03:18","0.861","-","0.73"
"2012/02/18","03:24","0.876","-","0.74"
"2012/02/18","03:30","0.892","-","0.758"
"2012/02/18","03:36","0.91","-","0.789"
"2012/02/18","03:42","0.928","-","0.803"
"2012/02/18","03:48","0.947","-","0.84"
"2012/02/18","03:54","0.968","-","0.856"
"2012/02/18","04:00","0.989","-","0.884"
"2012/02/18","04:06","1.011","-","0.899"
"2012/02/18","04:12","1.034","-","0.911"
"2012/02/18","04:18","1.057","-","0.923"
"2012/02/18","04:24","1.081","-","0.945"
"2012/02/18","04:30","1.106","-","0.998"
"2012/02/18","04:36","1.131","-","1.003"
"2012/02/18","04:42","1.157","-","1.035"
"2012/02/18","04:48","1.183","-","1.059"
"2012/02/18","04:54","1.209","-","1.088"
"2012/02/18","05:00","1.236","-","1.123"
"2012/02/18","05:06","1.262","-","1.157"
"2012/02/18","05:12","1.289","-","1.186"
"2012/02/18","05:18","1.316","-","1.197"
"2012/02/18","05:24","1.343","-","1.239"
"2012/02/18","05:30","1.37","-","1.271"
"2012/02/18","05:36","1.397","-","1.311"
"2012/02/18","05:42","1.424","-","1.3"
"2012/02/18","05:48","1.451","-","1.333"
"2012/02/18","05:54","1.477","-","1.353"
"2012/02/18","06:00","1.504","-","1.408"
"2012/02/18","06:06","1.53","-","1.392"
"2012/02/18","06:12","1.555","-","1.446"
"2012/02/18","06:18","1.58","-","1.443"
"2012/02/18","06:24","1.605","-","1.479"
"2012/02/18","06:30","1.629","-","1.514"
"2012/02/18","06:36","1.653","-","1.569"
"2012/02/18","06:42","1.675","-","1.556"
"2012/02/18","06:48","1.698","-","1.566"
"2012/02/18","06:54","1.719","-","1.601"
"2012/02/18","07:00","1.739","-","1.621"
"2012/02/18","07:06","1.758","-","1.639"
"2012/02/18","07:12","1.777","-","1.681"
"2012/02/18","07:18","1.794","-","1.656"
"2012/02/18","07:24","1.81","-","1.692"
"2012/02/18","07:30","1.824","-","1.701"
"2012/02/18","07:36","1.837","-","1.719"
"2012/02/18","07:42","1.849","-","1.743"
"2012/02/18","07:48","1.859","-","1.753"
"2012/02/18","07:54","1.868","-","1.754"
"2012/02/18","08:00","1.874","-","1.759"
"2012/02/18","08:06","1.879","-","1.767"
"2012/02/18","08:12","1.883","-","1.771"
"2012/02/18","08:18","1.884","-","1.78"
"2012/02/18","08:24","1.883","-","1.772"
"2012/02/18","08:30","1.88","-","1.787"
"2012/02/18","08:36","1.876","-","1.776"
"2012/02/18","08:42","1.869","-","1.774"
"2012/02/18","08:48","1.86","-","1.762"
"2012/02/18","08:54","1.849","-","1.752"
"2012/02/18","09:00","1.837","-","1.737"
"2012/02/18","09:06","1.821","-","1.715"
"2012/02/18","09:12","1.804","-","1.698"
"2012/02/18","09:18","1.785","-","1.687"
"2012/02/18","09:24","1.764","-","1.684"
"2012/02/18","09:30","1.741","-","1.653"
"2012/02/18","09:36","1.715","-","1.637"
"2012/02/18","09:42","1.688","-","1.615"
"2012/02/18","09:48","1.659","-","1.571"
"2012/02/18","09:54","1.628","-","1.539"
"2012/02/18","10:00","1.595","-","1.494"
"2012/02/18","10:06","1.561","-","1.473"
"2012/02/18","10:12","1.525","-","1.437"
"2012/02/18","10:18","1.487","-","1.401"
"2012/02/18","10:24","1.448","-","1.359"
"2012/02/18","10:30","1.407","-","1.31"
"2012/02/18","10:36","1.365","-","1.253"
"2012/02/18","10:42","1.322","-","1.237"
"2012/02/18","10:48","1.277","-","1.191"
"2012/02/18","10:54","1.232","-","1.125"
"2012/02/18","11:00","1.186","-","1.089"
"2012/02/18","11:06","1.139","-","1.011"
"2012/02/18","11:12","1.091","-","0.952"
"2012/02/18","11:18","1.043","-","0.913"
"2012/02/18","11:24","0.994","-","0.863"
"2012/02/18","11:30","0.945","-","0.809"
"2012/02/18","11:36","0.896","-","0.751"
"2012/02/18","11:42","0.847","-","0.703"
"2012/02/18","11:48","0.798","-","0.641"
"2012/02/18","11:54","0.75","-","0.606"
"2012/02/18","12:00","0.701","-","0.544"
"2012/02/18","12:06","0.654","-","0.493"
"2012/02/18","12:12","0.606","-","0.472"
"2012/02/18","12:18","0.56","-","0.421"
"2012/02/18","12:24","0.514","-","0.389"
"2012/02/18","12:30","0.469","-","0.341"
"2012/02/18","12:36","0.426","-","0.297"
"2012/02/18","12:42","0.383","-","0.248"
"2012/02/18","12:48","0.342","-","0.195"
"2012/02/18","12:54","0.302","-","0.171"
"2012/02/18","13:00","0.263","-","0.134"
"2012/02/18","13:06","0.226","-","0.094"
"2012/02/18","13:12","0.19","-","0.066"
"2012/02/18","13:18","0.156","-","0.025"
"2012/02/18","13:24","0.124","-","-0.004"
"2012/02/18","13:30","0.093","-","-0.058"
"2012/02/18","13:36","0.063","-","-0.091"
"2012/02/18","13:42","0.036","-","-0.124"
"2012/02/18","13:48","0.01","-","-0.156"
"2012/02/18","13:54","-0.014","-","-0.192"
"2012/02/18","14:00","-0.036","-","-0.213"
"2012/02/18","14:06","-0.057","-","-0.223"
"2012/02/18","14:12","-0.075","-","-0.225"
"2012/02/18","14:18","-0.092","-","-0.254"
"2012/02/18","14:24","-0.107","-","-0.255"
"2012/02/18","14:30","-0.12","-","-0.275"
"2012/02/18","14:36","-0.131","-","-0.306"
"2012/02/18","14:42","-0.141","-","-0.322"
"2012/02/18","14:48","-0.148","-","-0.334"
"2012/02/18","14:54","-0.154","-","-0.336"
"2012/02/18","15:00","-0.158","-","-0.348"
"2012/02/18","15:06","-0.16","-","-0.342"
"2012/02/18","15:12","-0.16","-","-0.366"
"2012/02/18","15:18","-0.159","-","-0.355"
"2012/02/18","15:24","-0.156","-","-0.356"
"2012/02/18","15:30","-0.151","-","-0.351"
"2012/02/18","15:36","-0.144","-","-0.35"
"2012/02/18","15:42","-0.136","-","-0.324"
"2012/02/18","15:48","-0.126","-","-0.323"
"2012/02/18","15:54","-0.115","-","-0.3"
"2012/02/18","16:00","-0.102","-","-0.297"
"2012/02/18","16:06","-0.088","-","-0.278"
"2012/02/18","16:12","-0.072","-","-0.264"
"2012/02/18","16:18","-0.055","-","-0.262"
"2012/02/18","16:24","-0.037","-","-0.224"
"2012/02/18","16:30","-0.017","-","-0.214"
"2012/02/18","16:36","0.003","-","-0.183"
"2012/02/18","16:42","0.025","-","-0.158"
"2012/02/18","16:48","0.048","-","-0.126"
"2012/02/18","16:54","0.072","-","-0.108"
"2012/02/18","17:00","0.097","-","-0.087"
"2012/02/18","17:06","0.123","-","-0.054"
"2012/02/18","17:12","0.15","-","-0.02"
"2012/02/18","17:18","0.178","-","0.004"
"2012/02/18","17:24","0.206","-","0.04"
"2012/02/18","17:30","0.236","-","0.061"
"2012/02/18","17:36","0.266","-","0.089"
"2012/02/18","17:42","0.297","-","0.125"
"2012/02/18","17:48","0.328","-","0.178"
"2012/02/18","17:54","0.36","-","0.204"
"2012/02/18","18:00","0.393","-","0.248"
"2012/02/18","18:06","0.426","-","0.295"
"2012/02/18","18:12","0.46","-","0.306"
"2012/02/18","18:18","0.494","-","0.358"
"2012/02/18","18:24","0.529","-","0.382"
"2012/02/18","18:30","0.564","-","0.419"
"2012/02/18","18:36","0.6","-","0.446"
"2012/02/18","18:42","0.636","-","0.471"
"2012/02/18","18:48","0.672","-","0.542"
"2012/02/18","18:54","0.708","-","0.556"
"2012/02/18","19:00","0.745","-","0.601"
"2012/02/18","19:06","0.782","-","0.636"
"2012/02/18","19:12","0.819","-","0.647"
"2012/02/18","19:18","0.855","-","0.683"
"2012/02/18","19:24","0.892","-","0.71"
"2012/02/18","19:30","0.929","-","0.745"
"2012/02/18","19:36","0.965","-","0.81"
"2012/02/18","19:42","1.001","-","0.83"
"2012/02/18","19:48","1.036","-","0.856"
"2012/02/18","19:54","1.071","-","0.902"
"2012/02/18","20:00","1.106","-","0.93"
"2012/02/18","20:06","1.139","-","0.939"
"2012/02/18","20:12","1.172","-","0.936"
"2012/02/18","20:18","1.203","-","1.013"
"2012/02/18","20:24","1.234","-","1.017"
"2012/02/18","20:30","1.264","-","1.042"
"2012/02/18","20:36","1.292","-","1.071"
"2012/02/18","20:42","1.319","-","1.124"
"2012/02/18","20:48","1.345","-","1.095"
"2012/02/18","20:54","1.369","-","1.124"
"2012/02/18","21:00","1.392","-","1.135"
"2012/02/18","21:06","1.413","-","1.182"
"2012/02/18","21:12","1.432","-","1.2"
"2012/02/18","21:18","1.45","-","1.204"
"2012/02/18","21:24","1.466","-","1.215"
"2012/02/18","21:30","1.48","-","1.23"
"2012/02/18","21:36","1.493","-","1.191"
"2012/02/18","21:42","1.503","-","1.21"
"2012/02/18","21:48","1.512","-","1.212"
"2012/02/18","21:54","1.518","-","1.25"
"2012/02/18","22:00","1.523","-","1.239"
"2012/02/18","22:06","1.526","-","1.272"
"2012/02/18","22:12","1.527","-","1.243"
"2012/02/18","22:18","1.526","-","1.252"
"2012/02/18","22:24","1.523","-","1.276"
"2012/02/18","22:30","1.519","-","1.281"
"2012/02/18","22:36","1.512","-","1.234"
"2012/02/18","22:42","1.504","-","1.209"
"2012/02/18","22:48","1.494","-","1.236"
"2012/02/18","22:54","1.482","-","1.225"
"2012/02/18","23:00","1.468","-","1.229"
"2012/02/18","23:06","1.453","-","1.219"
"2012/02/18","23:12","1.437","-","1.216"
"2012/02/18","23:18","1.419","-","1.198"
"2012/02/18","23:24","1.4","-","1.175"
"2012/02/18","23:30","1.379","-","1.163"
"2012/02/18","23:36","1.357","-","1.153"
"2012/02/18","23:42","1.335","-","1.119"
"2012/02/18","23:48","1.311","-","1.112"
"2012/02/18","23:54","1.286","-","1.099"
"2012/02/19","00:00","1.261","-","1.05"
"2012/02/19","00:06","1.235","-","1.044"
"2012/02/19","00:12","1.209","-","1.039"
"2012/02/19","00:18","1.182","-","1.026"
"2012/02/19","00:24","1.156","-","1.023"
"2012/02/19","00:30","1.129","-","0.974"
"2012/02/19","00:36","1.102","-","0.942"
"2012/02/19","00:42","1.075","-","0.919"
"2012/02/19","00:48","1.048","-","0.869"
"2012/02/19","00:54","1.022","-","0.867"
"2012/02/19","01:00","0.996","-","0.858"
"2012/02/19","01:06","0.97","-","0.809"
"2012/02/19","01:12","0.946","-","0.79"
"2012/02/19","01:18","0.922","-","0.765"
"2012/02/19","01:24","0.898","-","0.741"
"2012/02/19","01:30","0.876","-","0.715"
"2012/02/19","01:36","0.855","-","0.684"
"2012/02/19","01:42","0.834","-","0.663"
"2012/02/19","01:48","0.815","-","0.631"
"2012/02/19","01:54","0.797","-","0.598"
"2012/02/19","02:00","0.78","-","0.593"
"2012/02/19","02:06","0.764","-","0.567"
"2012/02/19","02:12","0.75","-","0.576"
"2012/02/19","02:18","0.737","-","0.556"
"2012/02/19","02:24","0.725","-","0.558"
"2012/02/19","02:30","0.715","-","0.546"
"2012/02/19","02:36","0.707","-","0.539"
"2012/02/19","02:42","0.699","-","0.52"
"2012/02/19","02:48","0.693","-","0.506"
"2012/02/19","02:54","0.689","-","0.509"
"2012/02/19","03:00","0.686","-","0.478"
"2012/02/19","03:06","0.685","-","0.483"
"2012/02/19","03:12","0.685","-","0.503"
"2012/02/19","03:18","0.687","-","0.494"
"2012/02/19","03:24","0.69","-","0.508"
"2012/02/19","03:30","0.695","-","0.527"
"2012/02/19","03:36","0.702","-","0.53"
"2012/02/19","03:42","0.71","-","0.528"
"2012/02/19","03:48","0.719","-","0.559"
"2012/02/19","03:54","0.73","-","0.553"
"2012/02/19","04:00","0.742","-","0.578"
"2012/02/19","04:06","0.756","-","0.592"
"2012/02/19","04:12","0.771","-","0.594"
"2012/02/19","04:18","0.787","-","0.599"
"2012/02/19","04:24","0.805","-","0.628"
"2012/02/19","04:30","0.824","-","0.675"
"2012/02/19","04:36","0.844","-","0.673"
"2012/02/19","04:42","0.865","-","0.711"
"2012/02/19","04:48","0.887","-","0.731"
"2012/02/19","04:54","0.91","-","0.737"
"2012/02/19","05:00","0.933","-","0.758"
"2012/02/19","05:06","0.958","-","0.769"
"2012/02/19","05:12","0.983","-","0.806"
"2012/02/19","05:18","1.01","-","0.849"
"2012/02/19","05:24","1.036","-","0.863"
"2012/02/19","05:30","1.063","-","0.866"
"2012/02/19","05:36","1.091","-","0.921"
"2012/02/19","05:42","1.119","-","0.921"
"2012/02/19","05:48","1.148","-","0.98"
"2012/02/19","05:54","1.176","-","1.016"
"2012/02/19","06:00","1.205","-","1.035"
"2012/02/19","06:06","1.234","-","1.073"
"2012/02/19","06:12","1.264","-","1.12"
"2012/02/19","06:18","1.293","-","1.148"
"2012/02/19","06:24","1.322","-","1.184"
"2012/02/19","06:30","1.352","-","1.207"
"2012/02/19","06:36","1.381","-","1.232"
"2012/02/19","06:42","1.41","-","1.24"
"2012/02/19","06:48","1.439","-","1.265"
"2012/02/19","06:54","1.467","-","1.285"
"2012/02/19","07:00","1.495","-","1.322"
"2012/02/19","07:06","1.523","-","1.342"
"2012/02/19","07:12","1.551","-","1.374"
"2012/02/19","07:18","1.577","-","1.414"
"2012/02/19","07:24","1.604","-","1.414"
"2012/02/19","07:30","1.629","-","1.438"
"2012/02/19","07:36","1.654","-","1.494"
"2012/02/19","07:42","1.678","-","1.523"
"2012/02/19","07:48","1.701","-","1.544"
"2012/02/19","07:54","1.723","-","1.548"
"2012/02/19","08:00","1.745","-","1.584"
"2012/02/19","08:06","1.764","-","1.585"
"2012/02/19","08:12","1.783","-","1.613"
"2012/02/19","08:18","1.8","-","1.639"
"2012/02/19","08:24","1.816","-","1.638"
"2012/02/19","08:30","1.831","-","1.681"
"2012/02/19","08:36","1.843","-","1.69"
"2012/02/19","08:42","1.854","-","1.714"
"2012/02/19","08:48","1.864","-","1.705"
"2012/02/19","08:54","1.871","-","1.706"
"2012/02/19","09:00","1.876","-","1.722"
"2012/02/19","09:06","1.88","-","1.708"
"2012/02/19","09:12","1.881","-","1.71"
"2012/02/19","09:18","1.881","-","1.702"
"2012/02/19","09:24","1.878","-","1.718"
"2012/02/19","09:30","1.873","-","1.728"
"2012/02/19","09:36","1.866","-","1.734"
"2012/02/19","09:42","1.857","-","1.734"
"2012/02/19","09:48","1.846","-","1.735"
"2012/02/19","09:54","1.832","-","1.701"
"2012/02/19","10:00","1.816","-","1.672"
"2012/02/19","10:06","1.798","-","1.652"
"2012/02/19","10:12","1.778","-","1.65"
"2012/02/19","10:18","1.755","-","1.607"
"2012/02/19","10:24","1.731","-","1.595"
"2012/02/19","10:30","1.704","-","1.577"
"2012/02/19","10:36","1.675","-","1.58"
"2012/02/19","10:42","1.645","-","1.529"
"2012/02/19","10:48","1.612","-","1.494"
"2012/02/19","10:54","1.577","-","1.47"
"2012/02/19","11:00","1.541","-","1.413"
"2012/02/19","11:06","1.503","-","1.387"
"2012/02/19","11:12","1.463","-","1.333"
"2012/02/19","11:18","1.422","-","1.305"
"2012/02/19","11:24","1.379","-","1.264"
"2012/02/19","11:30","1.335","-","1.212"
"2012/02/19","11:36","1.29","-","1.157"
"2012/02/19","11:42","1.244","-","1.13"
"2012/02/19","11:48","1.197","-","1.065"
"2012/02/19","11:54","1.149","-","1.008"
"2012/02/19","12:00","1.1","-","0.967"
"2012/02/19","12:06","1.05","-","0.911"
"2012/02/19","12:12","1","-","0.843"
"2012/02/19","12:18","0.95","-","0.795"
"2012/02/19","12:24","0.9","-","0.759"
"2012/02/19","12:30","0.849","-","0.692"
"2012/02/19","12:36","0.799","-","0.629"
"2012/02/19","12:42","0.749","-","0.6"
"2012/02/19","12:48","0.699","-","0.533"
"2012/02/19","12:54","0.65","-","0.489"
"2012/02/19","13:00","0.601","-","0.439"
"2012/02/19","13:06","0.553","-","0.391"
"2012/02/19","13:12","0.506","-","0.33"
"2012/02/19","13:18","0.46","-","0.281"
"2012/02/19","13:24","0.415","-","0.255"
"2012/02/19","13:30","0.372","-","0.206"
"2012/02/19","13:36","0.329","-","0.184"
"2012/02/19","13:42","0.288","-","0.134"
