#YY;MM;DD;hh;mm;WDI;R WSP;D GST;WVHT;DPD;APD;MWD;PRES;ATMP;WTMP;DEWP;VIS;TIDE
#yr;mo;dy;hr;mn;deg;T m/s;m/s;m;sec;sec;deg;T   hPa;degC;degC;degC;mi;ft
2012;2;23;0;50;315;13.9;17.6;3.56;14.81;6.73;312;1021.9;10.7;10.7;999;99;99
2012;2;23;1;50;310;14.3;17.7;3.89;14.81;7.04;301;1021;10.5;10.5;999;99;99
2012;2;23;2;50;310;15.5;19.3;3.77;8.33;6.95;317;1020.7;10.7;10.3;999;99;99
2012;2;23;3;50;312;14.2;17.1;4.23;8.33;7.08;316;1020.7;11;10.3;999;99;99
2012;2;23;4;50;313;13;15.7;4.09;14.81;7.4;328;1021;11.2;10.2;999;99;99
2012;2;23;5;50;314;13.5;16.8;4.41;13.79;7.4;314;1020.7;11;10.2;999;99;99
2012;2;23;6;50;303;13.7;16.4;4.11;13.79;7.51;308;1020.6;10.8;10.2;999;99;99
2012;2;23;7;50;317;11.9;16;4.33;14.81;7.66;320;1020.4;10.7;10.2;999;99;99
2012;2;23;8;50;314;14.5;17.9;4.1;12.9;7.6;323;1019.3;10.8;10.2;999;99;99
2012;2;23;9;50;316;14.2;17.6;4.34;9.09;7.72;318;1019.2;10.9;10.2;999;99;99
2012;2;23;10;50;320;14.7;17.9;4.46;9.09;7.77;322;1018.6;11;10.2;999;99;99
2012;2;23;11;50;322;13.9;17.7;99;99;99;999;1018.4;10.8;10.3;999;99;99
2012;2;23;12;50;324;13.4;16.8;4.53;9.09;7.76;328;1018.5;10.7;10.3;999;99;99
2012;2;23;13;50;322;12.7;15.7;4.06;9.09;7.44;324;1018.4;10.7;10.3;999;99;99
2012;2;23;14;50;321;12.8;15.7;4.1;9.09;7.51;320;1018.1;10.5;10.3;999;99;99
2012;2;23;15;50;320;13.1;16;4.18;9.09;7.54;317;1018.7;10.5;10.3;999;99;99
2012;2;23;16;50;320;12.6;15.5;4.23;10;7.89;315;1018.7;10.3;10.3;999;99;99
2012;2;23;17;50;321;10.3;12.5;4.27;10.81;7.92;315;1018.9;10.4;10.3;999;99;99
2012;2;23;18;50;322;11.4;14.2;3.91;9.09;7.5;322;1018.8;10.6;10.3;999;99;99
2012;2;23;19;50;321;12.4;15.4;4.29;10.81;8.08;315;1018.5;10.4;10.3;999;99;99
2012;2;23;20;50;317;11.8;14.7;4.65;11.43;8.25;315;1017.6;10.5;10.3;999;99;99
2012;2;23;21;50;319;12.9;15.7;4.28;10.81;8.01;314;1016.5;10.6;10.4;999;99;99
2012;2;23;22;50;315;12;15;3.96;12.12;7.62;308;1016.5;10.5;10.4;999;99;99
2012;2;23;23;50;323;11.2;13.3;4.18;10.81;7.78;309;1016.3;10.7;10.4;999;99;99
2012;2;24;0;50;321;11;13.7;3.94;13.79;7.82;305;1015.9;10.7;10.4;999;99;99
2012;2;24;1;50;318;11.5;14.4;4.05;9.09;7.83;315;1015.9;10.7;10.4;999;99;99
2012;2;24;2;50;319;11.1;13.6;3.88;10.81;7.88;318;1015.7;10.7;10.2;999;99;99
2012;2;24;3;50;320;11.8;14.3;4.24;12.9;8.37;310;1015.4;10.8;10.1;999;99;99
2012;2;24;4;50;323;11.8;14.3;3.97;10.81;8.21;319;1015.4;10.9;10.1;999;99;99
2012;2;24;5;50;324;10.7;12.8;3.53;10;7.52;321;1015.8;10.8;10.1;999;99;99
2012;2;24;6;50;322;10.7;12.9;3.86;12.12;8.04;312;1015.5;10.8;10.1;999;99;99
2012;2;24;7;50;324;9.3;11.3;3.33;10.81;7.88;316;1015.6;10.8;10.1;999;99;99
2012;2;24;8;50;323;8.2;10.1;3.22;10;7.79;308;1016.1;10.7;10.1;999;99;99
2012;2;24;9;50;324;6.9;8.7;3.38;13.79;8.31;313;1016.4;10.6;10.1;999;99;99
2012;2;24;10;50;331;6;7.6;3.79;14.81;9.22;313;1016.4;10.5;10;999;99;99
2012;2;24;11;50;316;6.5;8.2;3.16;10.81;8.73;315;1016.4;10.5;10;999;99;99
2012;2;24;12;50;323;7;8.4;3.14;12.9;8.88;307;1016.4;10.4;10;999;99;99
2012;2;24;13;50;326;5;6.1;3.23;10;8.87;315;1016.8;10.4;10;999;99;99
2012;2;24;14;50;320;5.1;6.6;3.09;12.12;8.74;309;1017.1;10.2;10;999;99;99
2012;2;24;15;50;318;4.9;6.2;3.08;12.9;8.69;295;1017.8;10.3;10;999;99;99
2012;2;24;16;50;314;4.4;5.7;3.04;12.9;8.73;305;1018.5;10.5;10.1;999;99;99
2012;2;24;17;50;309;6.2;7.5;2.62;12.9;8.19;308;1019.1;10.6;10.4;999;99;99
2012;2;24;18;50;321;4.5;6;2.64;12.9;8.52;307;1019.1;10.8;10.6;999;99;99
2012;2;24;19;50;309;5.7;7.1;2.75;13.79;8.63;297;1019.4;10.8;10.8;999;99;99
2012;2;24;20;50;309;5.6;7.2;2.63;13.79;8.73;297;1019.3;10.7;10.8;999;99;99
2012;2;24;21;50;302;7.2;8.8;2.53;12.12;8.51;314;1019.1;10.7;10.9;999;99;99
2012;2;24;22;50;303;7.9;10;2.31;12.12;8.23;311;1019.4;10.9;10.9;999;99;99
2012;2;24;23;50;307;8.9;10.8;2.32;12.12;7.55;306;1019.9;11;11;999;99;99
2012;2;25;0;50;308;6.5;8.4;2.39;11.43;7.39;308;1020.4;11;11;999;99;99
2012;2;25;1;50;311;9.1;11.5;2.41;11.43;7.68;311;1020.6;10.9;10.9;999;99;99
2012;2;25;2;50;313;9.3;11.5;2.59;11.43;7.33;312;1021.3;11.2;10.9;999;99;99
2012;2;25;3;50;310;9.9;12.8;2.43;13.79;6.46;299;1021.8;11.1;10.9;999;99;99
2012;2;25;4;50;307;11.7;14.3;2.57;11.43;6.26;305;1022.8;11;10.8;999;99;99
2012;2;25;5;50;313;10.2;12.3;2.77;12.12;6.52;307;1023.6;10.9;10.8;999;99;99
2012;2;25;6;50;315;11.7;14;2.67;12.9;6.36;299;1023.8;10.9;10.8;999;99;99
2012;2;25;7;50;317;10.2;12.8;2.54;5.88;6.25;323;1024.2;10.8;10.7;999;99;99
2012;2;25;8;50;319;12.5;16;2.51;12.9;6.3;304;1024;10.4;10.7;999;99;99
2012;2;25;9;50;322;15;18.9;2.82;12.9;6.18;313;1024.1;10.1;10.7;999;99;99
2012;2;25;10;50;326;14.8;18.1;3.21;7.14;6.28;325;1024.5;9.9;10.6;999;99;99
2012;2;25;11;50;328;15.1;17.6;3.21;7.14;6.33;326;1024.7;9.8;10.6;999;99;99
2012;2;25;12;50;324;15;18.3;3.92;8.33;6.82;324;1024.9;9.6;10.5;999;99;99
2012;2;25;13;50;325;15.1;18.2;3.48;8.33;6.49;322;1025.6;9.6;10.5;999;99;99
2012;2;25;14;50;328;15.2;18.2;3.41;9.09;6.39;311;1025.8;9.3;10.5;999;99;99
2012;2;25;15;50;335;13.5;16.9;3.59;7.69;6.63;321;1026.9;9.3;10.5;999;99;99
2012;2;25;16;50;338;13.3;16.3;3.54;8.33;6.62;326;1027.7;9.4;10.4;999;99;99
2012;2;25;17;50;335;11.8;14.5;3.39;9.09;6.66;315;1028.2;9.2;10.4;999;99;99
2012;2;25;18;50;334;13;15.9;3.35;9.09;6.82;314;1028.1;9.3;10.4;999;99;99
2012;2;25;19;50;326;12.9;15.7;3.49;9.09;6.88;312;1027.8;9.2;10.4;999;99;99
2012;2;25;20;50;323;12.8;15.5;3.31;8.33;6.71;313;1027.1;9.2;10.4;999;99;99
2012;2;25;21;50;319;14.4;16.5;3.58;10;7.12;315;1026;9.3;10.4;999;99;99
2012;2;25;22;50;320;13.8;16.8;3.74;12.12;7.49;313;1025.7;9.3;10.4;999;99;99
2012;2;25;23;50;326;14.6;17.9;4.58;12.12;7.96;324;1025.2;9.3;10.4;999;99;99
2012;2;26;0;50;326;14.8;17.8;4.61;12.9;8.13;322;1024.5;9.3;10.3;999;99;99
2012;2;26;1;50;329;13;16.8;5.32;12.9;8.19;312;1024.4;9.3;10.3;999;99;99
2012;2;26;2;50;326;14.4;18.6;4.75;12.9;8.07;315;1024;9.2;10.3;999;99;99
2012;2;26;3;50;324;14.3;17.3;4.58;12.12;7.9;312;1023.8;9.1;10.2;999;99;99
2012;2;26;4;50;325;13.7;16.7;4.99;12.9;8.32;315;1023.7;9.2;10.2;999;99;99
2012;2;26;5;50;326;12.7;15.8;4.48;12.9;7.77;304;1023.5;9;10.1;999;99;99
2012;2;26;6;50;332;11.9;14.3;4.56;12.9;7.91;316;1023.1;9;10;999;99;99
2012;2;26;7;50;332;10.1;12.6;4.44;12.9;8.3;317;1022.5;8.9;10;999;99;99
2012;2;26;8;50;332;10.4;12.7;4.42;12.9;8.59;312;1022.3;8.7;10;999;99;99
2012;2;26;9;50;327;11;13.2;4.26;13.79;8.55;316;1021.9;8.5;10;999;99;99
2012;2;26;10;50;328;10.9;13.5;4.52;14.81;8.8;324;1021.2;8.4;9.9;999;99;99
2012;2;26;11;50;324;11.3;14.2;4.33;12.9;8.44;312;1020.6;8.2;9.9;999;99;99
2012;2;26;12;50;332;10;12.2;4.47;12.9;8.62;312;1020.2;8.2;9.9;999;99;99
2012;2;26;13;50;323;10.6;12.4;4.42;13.79;8.57;322;1019.8;8;9.9;999;99;99
2012;2;26;14;50;327;11.2;13.2;4.3;14.81;8.46;322;1019.5;8;9.8;999;99;99
2012;2;26;15;50;338;8.8;10.9;4.25;14.81;8.29;328;1019.5;8.1;9.8;999;99;99
2012;2;26;16;50;331;8.2;10.2;3.67;13.79;7.87;321;1019.7;7.9;9.8;999;99;99
2012;2;26;17;50;321;8.3;10.6;3.94;12.9;8.3;310;1019.1;7.9;9.8;999;99;99
2012;2;26;18;50;310;9.4;11.4;3.4;12.9;7.95;311;1018.6;8;9.8;999;99;99
2012;2;26;19;50;314;8.5;10.6;3.13;13.79;7.6;310;1018.2;8.1;9.8;999;99;99
2012;2;26;20;50;315;9.9;12.5;3.17;12.9;7.72;310;1016.9;8.2;9.9;999;99;99
2012;2;26;21;50;314;9.8;12.2;3.25;12.9;7.66;318;1016.2;8.4;9.9;999;99;99
2012;2;26;22;50;311;9.4;11.4;3.07;13.79;7.4;315;1015.6;8.6;9.9;999;99;99
2012;2;26;23;50;313;9.6;11.9;2.96;12.9;7.19;306;1015.2;8.7;9.9;999;99;99
2012;2;27;0;50;309;9.6;12.4;2.95;12.9;7.22;319;1014.6;8.8;9.9;999;99;99
2012;2;27;1;50;317;9.5;11.2;3.2;12.9;7.39;326;1014.4;8.6;9.9;999;99;99
2012;2;27;2;50;314;7.8;10;2.95;12.12;7.17;314;1014.1;8.5;9.9;999;99;99
2012;2;27;3;50;315;8.3;10.1;2.92;12.9;7.3;312;1013.6;8.7;9.9;999;99;99
2012;2;27;4;50;300;9;10.6;2.85;11.43;7.04;327;1013.2;8.6;9.8;999;99;99
2012;2;27;5;50;306;10.1;12.6;2.89;12.9;7.1;309;1012.9;8.8;9.8;999;99;99
2012;2;27;6;50;301;9.6;11.2;2.85;12.12;6.98;317;1012.4;8.7;9.8;999;99;99
2012;2;27;7;50;310;9.8;11.6;2.71;12.12;6.75;312;1011.9;8.6;9.8;999;99;99
2012;2;27;8;50;301;8.8;10.8;2.75;11.43;6.74;307;1011.8;8.6;9.7;999;99;99
2012;2;27;9;50;298;9.3;11.3;2.58;7.14;6.43;309;1011.7;8.7;9.7;999;99;99
2012;2;27;10;50;305;8.1;10.2;2.78;12.12;6.83;316;1011.3;8.7;9.7;999;99;99
2012;2;27;11;50;307;7.4;9.2;2.65;8.33;6.82;314;1010.6;8.7;9.7;999;99;99
2012;2;27;12;50;319;8.8;10.8;2.74;8.33;6.74;318;1010.6;8.4;9.7;999;99;99
2012;2;27;13;50;318;8;10.1;2.73;7.69;6.63;315;1010.6;8.3;9.7;999;99;99
2012;2;27;14;50;343;8.2;10.1;2.88;11.43;7.1;312;1010.8;7.9;9.7;999;99;99
2012;2;27;15;50;355;8;9.5;3.13;12.12;7.16;319;1011.8;7.9;9.7;999;99;99
2012;2;27;16;50;332;10.2;12.4;3.61;11.43;7.7;309;1012.3;8.4;9.7;999;99;99
2012;2;27;17;50;316;10.3;13.8;3.6;11.43;7.57;313;1012.5;8.4;9.7;999;99;99
2012;2;27;18;50;310;12.5;15;4.05;11.43;7.67;317;1012.4;8.2;9.7;999;99;99
2012;2;27;19;50;312;13.3;16.8;3.77;10;7.14;320;1012.4;8.1;9.7;999;99;99
2012;2;27;20;50;305;13.5;16.7;4.29;8.33;7.32;314;1012;8.1;9.7;999;99;99
2012;2;27;21;50;309;13;16.3;4.43;10.81;7.47;313;1011.4;8.2;9.7;999;99;99
2012;2;27;22;50;313;13.7;16.6;3.92;10.81;7.35;314;1011.4;8.1;9.7;999;99;99
2012;2;27;23;50;308;14.7;17.7;4.14;9.09;7.3;324;1011.2;8.2;9.7;999;99;99
2012;2;28;0;50;313;13.8;17.3;4.69;10;7.61;321;1011.5;8.2;9.7;999;99;99
2012;2;28;1;50;310;13.9;16.9;4.78;10;7.9;319;1012;8.2;9.6;999;99;99
2012;2;28;2;50;308;14.1;17.7;4.83;10.81;7.96;323;1012.5;8.2;9.6;999;99;99
2012;2;28;3;50;314;12.8;16.4;4.87;10;7.76;325;1013.3;8.3;9.6;999;99;99
2012;2;28;4;50;317;12.8;16.1;4.79;10.81;7.94;323;1013.7;8.3;9.6;999;99;99
2012;2;28;5;50;310;12.7;15.3;4.7;10.81;7.94;324;1014.8;8.2;9.6;999;99;99
2012;2;28;6;50;314;12.7;15.3;4.55;10;7.74;314;1015.4;8.3;9.6;999;99;99
2012;2;28;7;50;316;11.2;13.9;3.91;10.81;7.57;306;1015.9;8.3;9.6;999;99;99
2012;2;28;8;50;315;10.5;13.4;3.88;8.33;7.52;312;1016.5;8.4;9.6;999;99;99
2012;2;28;9;50;308;10;12.3;3.82;10;7.62;314;1017;8.4;9.6;999;99;99
2012;2;28;10;50;309;10.3;12.8;3.64;10.81;7.55;315;1017.6;8.5;9.6;999;99;99
2012;2;28;11;50;314;9.4;11;3.28;10;7.27;312;1018.5;8.5;9.6;999;99;99
2012;2;28;12;50;312;7.5;9.1;3.68;10.81;7.55;309;1019.4;8.7;9.6;999;99;99
2012;2;28;13;50;294;8.1;10.3;3.18;10.81;7.32;318;1020.2;8.7;9.6;999;99;99
2012;2;28;14;50;295;7.6;9.8;3.42;10;7.62;310;1021.4;8.7;9.5;999;99;99
2012;2;28;15;50;296;6.7;9;3.08;10;7.38;318;1022.6;8.9;9.5;999;99;99
2012;2;28;16;50;302;6.4;7.8;2.85;10;7.27;312;1023.4;8.9;9.5;999;99;99
2012;2;28;17;50;283;3.8;6.2;2.72;14.81;7.13;296;1024;8.9;9.5;999;99;99
2012;2;28;18;50;273;1.6;2.8;2.67;14.81;7.46;280;1024.6;9.1;9.6;999;99;99
2012;2;28;19;50;184;1.2;2.3;2.71;14.81;8.16;302;1024.9;9.4;9.8;999;99;99
2012;2;28;20;50;160;3.4;4.6;2.3;14.81;7.74;295;1024.3;9.3;10;999;99;99
2012;2;28;21;50;175;4.5;5.6;2.39;14.81;8.4;299;1024.1;9.5;10.2;999;99;99
2012;2;28;22;50;171;5.8;7.1;2.22;14.81;8.99;300;1023.8;9.5;10.1;999;99;99
2012;2;28;23;50;171;6.8;8.3;2.22;13.79;8.51;293;1023.4;9.4;10;999;99;99
2012;2;29;0;50;169;7;8.5;2.15;14.81;8.29;299;1023.1;9.8;9.9;999;99;99
2012;2;29;1;50;182;7.5;9.3;2.28;14.81;8.04;295;1023.1;10;9.8;999;99;99
2012;2;29;2;50;171;8.5;10;2.38;14.81;7.98;286;1022.6;10;9.7;999;99;99
2012;2;29;3;50;175;9.5;10.8;2.19;13.79;7.56;281;1022.5;10.1;9.8;999;99;99
2012;2;29;4;50;172;10.4;12.4;2.13;14.81;6.77;245;1022.1;10.2;9.7;999;99;99
2012;2;29;5;50;173;11;13.2;2.25;19.05;6.91;247;1021.8;10.4;9.7;999;99;99
2012;2;29;6;50;185;11.4;13.1;2.14;19.05;6.3;233;1021.5;9.9;9.9;999;99;99
2012;2;29;7;50;181;11.5;13.5;2.38;19.05;7.17;256;1020.7;10;9.9;999;99;99
2012;2;29;8;50;189;10.1;11.6;2.21;19.05;6.41;259;1020.3;10.1;9.9;999;99;99
2012;2;29;9;50;187;10.2;13;2.33;19.05;6.47;259;1020;10.4;9.8;999;99;99
2012;2;29;10;50;189;10.4;12.4;2.54;19.05;7.36;254;1019.2;10.6;9.8;999;99;99
2012;2;29;11;50;194;10.3;12.3;2.28;19.05;6.29;270;1018.7;10.8;9.8;999;99;99
2012;2;29;12;50;248;5.4;6.6;2.47;19.05;6.59;267;1019.4;8.8;9.7;999;99;99
2012;2;29;13;50;236;3.8;4.6;2.54;19.05;6.54;307;1019.5;9.2;9.7;999;99;99
2012;2;29;14;50;232;4.8;5.7;2.5;19.05;6.85;274;1019.7;9.7;9.7;999;99;99
2012;2;29;15;50;243;5.3;6.6;2.42;19.05;7.14;279;1020.5;10;9.7;999;99;99
2012;2;29;16;50;256;2.9;3.8;2.73;19.05;7.23;308;1021.5;9.8;9.7;999;99;99
2012;2;29;17;50;250;2.8;3.8;3;19.05;7.59;294;1022.2;9.9;9.7;999;99;99
2012;2;29;18;50;243;4.4;5.9;3.08;19.05;8.09;298;1022.7;10.2;9.8;999;99;99
2012;2;29;19;50;259;4.2;5.4;3.23;17.39;8.69;299;1023.3;10.2;9.9;999;99;99
2012;2;29;20;50;263;5.4;6.8;3.38;12.12;8.85;291;1023.3;10.2;10;999;99;99
2012;2;29;21;50;268;5.6;7.2;3.25;11.43;9.23;299;1023.1;10.2;10.1;999;99;99
2012;2;29;22;50;254;3.5;4.9;3.6;17.39;9.76;299;1023.2;10.1;10;999;99;99
2012;3;1;0;50;281;4.8;6.5;3.5;12.9;9.7;305;1023.1;9.4;10;999;99;99
2012;3;1;1;50;289;5.2;7.3;3.81;16;9.71;310;1023.6;9.6;9.9;999;99;99
2012;3;1;2;50;293;6;7.7;3.58;16;9.34;302;1023.9;9.7;9.8;999;99;99
2012;3;1;3;50;292;5.3;7.6;4.18;11.43;9.7;298;1024.2;9.6;9.8;999;99;99
2012;3;1;4;50;285;4.3;6;3.99;13.79;9.44;299;1024.8;9.6;9.8;999;99;99
2012;3;1;5;50;273;3.7;5.6;4.44;14.81;9.98;299;1025.1;9.7;9.8;999;99;99
2012;3;1;6;50;270;3.3;5.1;4.72;14.81;10.49;305;1025.2;9.5;9.8;999;99;99
2012;3;1;7;50;280;3.9;6.4;4.73;12.9;10.49;304;1025.3;9.6;9.8;999;99;99
2012;3;1;8;50;272;3;5.1;4.41;14.81;10.26;299;1025.1;9.7;9.8;999;99;99
2012;3;1;9;50;261;2.4;4;4.1;14.81;10.34;305;1025.1;9.7;9.8;999;99;99
2012;3;1;10;50;253;4.1;5.5;4.19;14.81;10.42;299;1024.6;9.7;9.7;999;99;99
2012;3;1;11;50;246;4.3;5.7;4.05;14.81;10.61;299;1024.2;9.7;9.8;999;99;99
2012;3;1;12;50;244;4.6;5.9;4.29;16;10.96;305;1024.1;9.7;9.7;999;99;99
2012;3;1;13;50;227;4.2;5.5;4.14;14.81;10.31;306;1024.5;9.8;9.7;999;99;99
2012;3;1;14;50;240;5.2;6.4;4.07;14.81;10.73;306;1024.8;9.9;9.6;999;99;99
2012;3;1;15;50;233;5.5;6.9;4.06;14.81;10.32;308;1025.3;10;9.7;999;99;99
2012;3;1;16;50;235;5.1;6.6;3.65;14.81;10.09;305;1025.8;10.1;9.7;999;99;99
2012;3;1;17;50;233;5.6;6.7;4.02;14.81;10.2;315;1025.6;10.2;9.7;999;99;99
2012;3;1;18;50;238;5.8;7.2;3.9;13.79;9.89;299;1025.6;10.4;9.8;999;99;99
2012;3;1;19;50;254;6;8.3;3.81;13.79;9.44;304;1025.4;10.4;9.8;999;99;99
2012;3;1;20;50;256;7.7;9.9;3.91;12.9;9.53;296;1024.6;10.1;9.8;999;99;99
2012;3;1;21;50;289;5.3;6.8;3.83;13.79;9.41;301;1024.5;10.3;9.9;999;99;99
2012;3;1;22;50;300;3.3;5.4;3.58;14.81;9.52;306;1024.4;9.6;9.9;999;99;99
2012;3;1;23;50;311;5;7.7;3.94;13.79;9.87;305;1024.4;9.5;9.9;999;99;99
2012;3;2;0;50;296;6;7.9;3.76;14.81;9.62;306;1024.3;9.5;9.9;999;99;99
2012;3;2;1;50;303;7.9;10.3;3.76;13.79;9.58;312;1024.3;9.6;9.8;999;99;99
2012;3;2;2;50;300;8.5;10.4;4.1;13.79;9.73;307;1024.1;9.4;9.8;999;99;99
2012;3;2;3;50;304;10.3;12.8;3.43;14.81;8.78;309;1024.2;9.5;9.7;999;99;99
2012;3;2;4;50;316;10.1;12.7;3.74;12.9;8.6;316;1024.8;9.3;9.7;999;99;99
2012;3;2;5;50;321;11.1;13.5;3.67;12.12;8.34;316;1024.8;9.1;9.7;999;99;99
2012;3;2;6;50;324;12.1;14.8;3.37;14.81;7.63;314;1024.7;9.1;9.7;999;99;99
2012;3;2;7;50;324;11.8;14.1;3.47;13.79;7.7;319;1024.5;9;9.7;999;99;99
2012;3;2;8;50;327;10.9;13.4;3.42;14.81;7.49;319;1024.7;9;9.7;999;99;99
2012;3;2;9;50;333;10.3;13;3.17;12.12;7.43;313;1025.1;9.1;9.6;999;99;99
2012;3;2;10;50;334;9.5;11.3;3.12;14.81;7.68;314;1025.1;9;9.6;999;99;99
2012;3;2;11;50;332;8.2;10;2.94;13.79;7.95;324;1025.2;9;9.6;999;99;99
2012;3;2;12;50;333;7.8;9.5;2.93;12.9;8.13;330;1025.5;9;9.6;999;99;99
2012;3;2;13;50;332;7.4;8.9;2.79;12.9;8.1;330;1026.2;9;9.6;999;99;99
2012;3;2;14;50;334;5.5;6.8;2.89;12.9;8.44;315;1026.7;9;9.6;999;99;99
2012;3;2;16;50;346;5.6;7;2.87;12.12;8.29;321;1027.9;9.5;9.6;999;99;99
2012;3;2;17;50;351;5;6.5;2.71;11.43;8.11;315;1028.4;9.7;9.7;999;99;99
2012;3;2;18;50;4;4.9;6;2.93;11.43;8.48;324;1028.4;9.5;9.7;999;99;99
2012;3;2;19;50;358;4.6;5.7;2.79;12.12;8.2;317;1028.5;9.6;9.8;999;99;99
2012;3;2;20;50;324;3.8;4.8;2.96;11.43;8.55;310;1028.2;9.5;9.9;999;99;99
2012;3;2;21;50;319;4.4;5.6;2.64;12.9;8.3;306;1027.6;9.7;10;999;99;99
2012;3;2;22;50;308;7.9;9.2;2.73;10;8.06;310;1027;9.7;10;999;99;99
2012;3;2;23;50;317;9;10.9;2.86;12.9;8.37;302;1026.6;9.7;9.9;999;99;99
2012;3;3;1;50;318;8.2;9.8;2.54;13.79;7.63;314;1026.5;9.6;9.7;999;99;99
2012;3;3;2;50;317;6.6;7.7;2.66;12.9;8.06;312;1026.7;9.6;9.7;999;99;99
2012;3;3;3;50;319;5.7;6.9;2.48;12.9;8.02;327;1027;9.6;9.7;999;99;99
2012;3;3;4;50;322;4.9;6;2.27;12.9;7.7;313;1027.5;9.7;9.7;999;99;99
2012;3;3;5;50;314;4.1;5.1;2.41;12.12;8.02;319;1027.7;9.7;9.6;999;99;99
2012;3;3;6;50;311;4.4;5.3;2.34;12.12;7.97;314;1027.6;9.7;9.6;999;99;99
2012;3;3;7;50;309;4.3;5.4;2.08;11.43;7.55;313;1027.6;9.7;9.6;999;99;99
2012;3;3;8;50;311;4.4;5.3;1.98;12.12;7.41;313;1027.7;9.7;9.6;999;99;99
2012;3;3;9;50;325;3.5;4.4;2.01;12.12;7.55;325;1027.5;9.6;9.6;999;99;99
2012;3;3;10;50;332;2.5;3.4;2.04;12.12;7.49;308;1027.1;9.5;9.6;999;99;99
2012;3;3;11;50;328;3;3.8;2.04;11.43;7.82;330;1026.9;9.4;9.6;999;99;99
2012;3;3;12;50;340;3;3.7;2.08;10.81;7.69;324;1027;9.4;9.6;999;99;99
2012;3;3;13;50;341;2.2;2.9;2.2;10.81;7.95;321;1027;9.3;9.6;999;99;99
2012;3;3;14;50;321;2.9;3.7;2.03;10;7.85;326;1026.9;9.4;9.6;999;99;99
2012;3;3;15;50;326;2.7;3.5;1.9;9.09;7.6;321;1027.4;9.6;9.6;999;99;99
2012;3;3;16;50;337;2.7;3.4;1.96;11.43;7.67;320;1027.6;9.7;9.6;999;99;99
2012;3;3;17;50;334;4.4;5.2;1.91;9.09;7.31;321;1027.3;9.8;9.7;999;99;99
2012;3;3;18;50;336;3.1;3.8;2.03;10.81;7.52;312;1027.7;10.4;9.9;999;99;99
2012;3;3;19;50;344;2.3;3.1;1.71;10.81;7.05;313;1027.4;10.8;10.1;999;99;99
2012;3;3;20;50;342;3.8;4.5;1.91;11.43;7.3;322;1026.5;10.9;10.2;999;99;99
2012;3;3;21;50;7;4.6;5.1;1.71;11.43;7.1;308;1025.9;12.1;10.1;999;99;99
2012;3;3;22;50;355;5.5;6.2;1.43;10.81;6.77;307;1025.4;13.1;10.2;999;99;99
2012;3;3;23;50;316;7;8.1;1.59;10.81;7.14;317;1024.8;11.2;10.2;999;99;99
2012;3;4;0;50;313;6.7;7.6;1.45;9.09;7.03;308;1024.5;11;10.2;999;99;99
2012;3;4;1;50;314;6.3;7.6;1.33;10.81;6.59;321;1024.6;10.8;10;999;99;99
2012;3;4;2;50;325;6.3;7.5;1.35;10.81;6.6;319;1024.7;10.6;10;999;99;99
2012;3;4;3;50;332;4.7;5.4;1.46;7.14;6.48;307;1024.9;10.3;9.9;999;99;99
2012;3;4;4;50;337;4.4;5.1;1.46;10;6.45;313;1024.9;10.2;10;999;99;99
2012;3;4;5;50;336;3.4;4.2;1.25;10;6.24;306;1025;10.1;9.8;999;99;99
2012;3;4;6;50;340;3.6;4.3;1.32;10.81;6.38;314;1024.7;10.1;9.8;999;99;99
2012;3;4;7;50;325;2.8;3.3;1.13;10;6.06;303;1024.7;10;9.8;999;99;99
2012;3;4;8;50;326;2.4;3;1.22;10;6.42;312;1024.3;9.9;9.8;999;99;99
2012;3;4;9;50;334;2.4;2.8;1.3;9.09;6.78;316;1023.9;9.9;9.7;999;99;99
2012;3;4;10;50;325;3.5;4;1.19;9.09;7.01;307;1023.1;9.9;9.8;999;99;99
2012;3;4;11;50;324;4.2;4.9;1.13;10;6.86;318;1022.8;9.9;9.8;999;99;99
2012;3;4;12;50;321;4.2;5.1;1.13;9.09;7.02;314;1022.6;9.9;9.8;999;99;99
2012;3;4;13;50;323;4.2;4.9;1.15;10;7.06;311;1022.5;10;9.8;999;99;99
2012;3;4;14;50;346;4;4.7;1.34;19.05;7.84;319;1022.3;10.5;9.8;999;99;99
2012;3;4;15;50;26;2.6;3.3;1.26;10;7.18;322;1022.5;10.7;9.8;999;99;99
2012;3;4;16;50;24;3.4;5;1.29;19.05;6.79;297;1022.6;10.9;9.8;999;99;99
2012;3;4;17;50;36;4.7;5.3;1.4;17.39;7.06;331;1022.5;10.8;9.8;999;99;99
2012;3;4;18;50;25;2;2.5;1.52;17.39;7.89;303;1022.5;10.5;10;999;99;99
2012;3;4;19;50;14;2.3;2.7;1.38;17.39;7.94;324;1022;11.1;10.5;999;99;99
2012;3;4;20;50;345;3.1;3.7;1.26;17.39;7.84;318;1021.3;12;10.9;999;99;99
2012;3;4;21;50;313;4.6;5.3;1.69;16;9.57;310;1020.5;11.3;10.8;999;99;99
2012;3;4;22;50;314;6.7;8.5;1.74;16;9.46;323;1019.8;10.5;10.5;999;99;99
2012;3;4;23;50;321;7.9;9.7;2.15;16;9.86;322;1019.3;10.2;10.3;999;99;99
2012;3;5;0;50;321;7.6;8.9;2.21;16;9.07;318;1018.9;9.7;10;999;99;99
